tract_fips,county_name,diabetes_crude_prev,obesity_crude_prev,bphigh_crude_prev,csmoking_crude_prev,lpa_crude_prev,checkup_crude_prev,access2_crude_prev,geolocation
53053008900,Pierce,10.4,24.2,28.8,11.0,15.4,69.6,8.3,POINT (-122.2705 47.0286)
53053009000,Pierce,8.2,25.8,22.6,6.9,9.4,64.9,6.0,POINT (-122.2553 47.1071)
53053009100,Pierce,8.2,28.3,24.3,11.8,20.2,69.8,10.4,POINT (-122.1383 47.1116)
53053009200,Pierce,9.9,25.7,33.1,7.8,15.9,73.4,2.9,POINT (-121.9894 47.0261)
53053009300,Pierce,13.0,40.4,40.1,14.8,20.9,70.0,8.8,POINT (-122.3168 47.1026)
53053009400,Pierce,10.6,30.6,25.1,11.9,23.2,68.9,13.7,POINT (-121.9816 46.9789)
53053009500,Pierce,11.9,36.6,35.5,14.6,21.8,67.7,9.8,POINT (-122.1119 46.8955)
53053009600,Pierce,11.2,32.2,32.2,12.8,22.0,73.2,9.6,POINT (-122.0813 47.1083)
53053009700,Pierce,7.2,24.4,23.5,4.0,12.9,68.7,4.5,POINT (-122.0397 47.1182)
53053009800,Pierce,13.9,35.8,37.8,13.9,22.3,68.5,14.4,POINT (-122.0014 47.0976)
53053009900,Pierce,9.5,33.4,23.8,14.0,22.7,67.2,11.9,POINT (-122.1690 47.0837)
53053010000,Pierce,11.4,44.2,28.9,17.9,23.8,68.0,11.8,POINT (-122.0433 47.0316)
53053010100,Pierce,9.4,30.0,25.0,12.5,14.1,69.0,4.7,POINT (-122.2211 47.1529)
53053010200,Pierce,7.5,27.4,20.3,9.0,10.7,68.1,2.8,POINT (-121.9577 46.9926)
53053010300,Pierce,9.3,31.3,26.0,10.9,13.5,70.0,8.4,POINT (-122.2584 47.0636)
53053010400,Pierce,16.6,45.7,45.9,15.5,30.9,75.5,12.7,POINT (-121.9337 47.0891)
53053010500,Pierce,13.5,36.8,34.8,15.3,21.3,72.9,6.5,POINT (-122.0317 47.1370)
53053010600,Pierce,7.8,23.1,26.2,6.4,8.4,66.7,2.8,POINT (-121.9795 46.9524)
53053010700,Pierce,7.5,21.4,28.9,5.3,9.7,68.3,2.8,POINT (-121.9743 47.0477)
53053010800,Pierce,12.0,39.3,32.9,12.4,24.1,69.6,15.3,POINT (-122.3052 46.9889)
53053010900,Pierce,4.8,22.3,24.0,5.8,9.2,69.0,2.8,POINT (-122.2221 47.0328)
53053011000,Pierce,9.7,29.1,26.6,12.7,19.7,68.5,11.6,POINT (-121.9472 47.1046)
53053011100,Pierce,9.8,27.4,26.7,9.7,13.3,66.7,3.9,POINT (-121.9752 47.0973)
53053011200,Pierce,15.8,29.9,38.3,15.7,24.6,72.5,12.4,POINT (-122.0213 47.0259)
53053011300,Pierce,8.8,19.0,25.8,4.7,8.1,67.0,5.2,POINT (-122.0456 47.1429)
53053011400,Pierce,16.5,44.5,40.8,15.8,27.9,77.0,11.2,POINT (-122.0797 47.0423)
53053011500,Pierce,4.5,23.8,21.3,3.6,8.4,69.1,2.8,POINT (-122.2288 47.1002)
53053011600,Pierce,8.5,32.9,25.7,8.5,10.1,72.4,2.8,POINT (-121.9499 47.1329)
53053011700,Pierce,10.7,30.6,28.8,9.0,15.2,62.7,5.3,POINT (-122.0496 47.0296)
53053011800,Pierce,9.7,33.3,28.8,13.5,23.2,71.6,12.0,POINT (-122.0651 47.1111)
53053011900,Pierce,10.5,27.8,31.4,13.4,20.4,74.6,4.7,POINT (-121.9773 47.0541)
53053012000,Pierce,7.6,30.4,25.6,12.8,17.9,64.9,8.6,POINT (-122.3056 47.0247)
53053012100,Pierce,6.6,19.8,24.3,7.7,12.6,62.4,5.1,POINT (-122.0604 47.1434)
53053012200,Pierce,7.4,31.5,23.2,8.4,14.3,65.8,9.0,POINT (-122.2746 47.1448)
53053012300,Pierce,8.6,22.4,19.9,7.2,10.9,62.3,8.1,POINT (-121.9563 46.8992)
53053012400,Pierce,12.1,35.1,36.8,14.7,20.7,67.2,11.6,POINT (-122.0061 46.9343)
53053012500,Pierce,11.4,34.7,29.9,14.1,19.6,68.3,12.7,POINT (-122.0465 47.1370)
53053012600,Pierce,8.8,22.0,23.0,9.2,14.7,66.7,5.7,POINT (-122.0630 46.9294)
53053012700,Pierce,11.7,30.6,32.7,10.1,15.5,68.0,4.8,POINT (-122.1598 47.1567)
53053012800,Pierce,10.3,32.9,20.4,10.1,15.9,71.3,3.7,POINT (-122.1529 47.0141)
53053012900,Pierce,10.8,39.5,28.4,15.3,20.9,66.7,8.6,POINT (-121.9732 46.9147)
53053013000,Pierce,8.6,40.7,30.3,16.6,24.5,63.7,14.5,POINT (-121.9308 47.1508)
53053013100,Pierce,13.1,33.4,37.3,14.4,27.0,69.1,11.4,POINT (-122.0295 47.0656)
53053013200,Pierce,9.5,36.8,24.4,9.0,16.6,66.9,6.7,POINT (-122.0630 46.9508)
53053013300,Pierce,12.8,34.1,29.5,16.9,21.9,64.7,15.5,POINT (-121.9695 47.0849)
53053013400,Pierce,9.5,30.0,29.3,12.8,18.0,73.1,2.8,POINT (-121.9546 47.1392)
53053013500,Pierce,12.3,32.0,36.8,12.6,18.9,72.6,8.9,POINT (-121.9825 47.1507)
53053013600,Pierce,12.0,30.6,31.3,11.5,18.9,71.5,3.0,POINT (-121.9916 46.9091)
53053013700,Pierce,11.3,32.4,29.3,10.5,17.5,58.1,8.5,POINT (-122.1778 47.0722)
53053013800,Pierce,8.3,30.3,24.0,9.9,19.4,70.6,10.5,POINT (-122.0589 46.9070)
53053013900,Pierce,9.2,32.1,27.3,10.9,18.3,66.6,12.0,POINT (-122.1429 46.9885)
53053014000,Pierce,10.0,34.1,33.4,14.4,17.9,70.9,8.8,POINT (-121.9653 47.0945)
53053014100,Pierce,12.7,31.4,32.0,13.9,19.6,68.1,13.3,POINT (-122.1498 47.1376)
53053014200,Pierce,10.3,28.6,27.0,10.9,14.1,67.4,6.4,POINT (-122.2341 47.0063)
53053014300,Pierce,13.7,41.2,35.0,18.3,26.4,65.7,14.4,POINT (-122.2856 47.0017)
53053014400,Pierce,14.0,39.6,37.2,18.8,24.1,66.1,9.3,POINT (-122.1004 47.1813)
53053014500,Pierce,11.4,34.6,35.9,13.5,20.2,70.4,8.6,POINT (-122.1889 46.9283)
53053014600,Pierce,6.3,36.2,24.8,12.5,19.4,69.8,7.8,POINT (-122.1168 47.0541)
53053014700,Pierce,8.9,31.8,28.3,9.6,19.4,69.8,9.7,POINT (-121.9497 46.9007)
53053014800,Pierce,13.9,38.8,37.7,16.8,24.0,70.6,11.7,POINT (-122.3235 46.9726)
53053014900,Pierce,8.1,37.9,23.1,10.5,20.3,69.8,6.3,POINT (-122.0979 46.9129)
53053015000,Pierce,12.0,41.5,33.9,20.7,24.3,70.9,14.9,POINT (-122.3133 46.9313)
53053015100,Pierce,12.7,35.4,33.5,14.4,24.4,71.4,14.2,POINT (-122.0809 47.0039)
53053015200,Pierce,7.9,26.2,22.4,7.9,15.6,67.7,12.8,POINT (-122.2047 46.9236)
53053015300,Pierce,10.9,33.3,31.3,11.0,18.4,72.9,6.7,POINT (-122.2662 47.0153)
53053015400,Pierce,8.5,24.2,24.4,8.2,16.4,63.7,7.6,POINT (-122.2959 47.0418)
53053015500,Pierce,10.8,24.6,27.4,7.6,12.2,69.3,3.2,POINT (-122.1221 46.9040)
53053015600,Pierce,9.1,31.4,32.0,14.3,15.7,70.8,5.0,POINT (-122.2919 46.9644)
53053015700,Pierce,10.8,31.1,30.8,11.7,17.3,66.4,6.8,POINT (-121.9639 47.0172)
53053015800,Pierce,11.0,35.9,33.8,12.4,20.8,73.0,10.7,POINT (-122.0038 47.1073)
53053015900,Pierce,10.3,30.8,30.1,8.9,15.6,71.7,6.1,POINT (-121.9409 47.1516)
53053016000,Pierce,9.8,31.8,26.7,12.7,18.8,67.1,8.4,POINT (-122.0866 47.1190)
53053016100,Pierce,10.3,29.8,31.1,10.1,20.7,73.9,5.9,POINT (-122.2573 46.9996)
53053016200,Pierce,10.6,29.5,29.1,14.6,20.1,69.1,11.2,POINT (-121.9320 47.0960)
53053016300,Pierce,7.9,23.5,21.4,5.9,7.1,69.1,2.8,POINT (-122.0405 47.0302)
53053016400,Pierce,10.8,26.5,28.2,8.7,13.0,71.4,5.4,POINT (-122.1572 47.0385)
53053016500,Pierce,7.6,29.8,28.7,13.8,25.7,65.4,21.3,POINT (-122.1282 47.0131)
53053016600,Pierce,9.6,27.8,28.7,8.7,16.0,65.0,6.5,POINT (-122.0305 47.0001)
53053016700,Pierce,13.7,37.9,36.7,15.8,27.3,65.2,16.7,POINT (-121.9768 47.1523)
53053016800,Pierce,9.8,31.6,31.5,9.1,13.7,64.0,3.7,POINT (-121.9716 46.9583)
53053016900,Pierce,13.8,37.9,33.0,13.8,19.2,66.3,10.0,POINT (-122.2063 46.9925)
53053017000,Pierce,7.5,31.5,24.8,10.8,15.6,70.1,7.4,POINT (-122.2081 47.1080)
53053017100,Pierce,11.3,36.2,31.5,14.5,21.2,69.0,9.3,POINT (-122.1806 46.9059)
53053017200,Pierce,9.3,26.9,28.5,12.0,20.4,64.5,14.2,POINT (-122.1992 47.1064)
53053017300,Pierce,9.6,33.3,26.5,12.1,19.4,63.5,11.8,POINT (-122.0660 47.0789)
53053017400,Pierce,13.8,37.7,40.0,14.5,25.7,64.7,19.4,POINT (-121.9711 47.1101)
53053017500,Pierce,14.2,37.9,32.1,15.4,20.7,70.5,10.6,POINT (-122.2634 47.0198)
53053017600,Pierce,8.1,32.6,28.2,13.2,18.9,64.0,12.0,POINT (-122.1571 46.9857)
53053017700,Pierce,9.8,24.6,31.3,12.9,18.3,75.3,6.9,POINT (-122.3248 47.1042)
53053017800,Pierce,9.5,27.5,32.0,8.3,16.6,68.2,5.0,POINT (-122.0181 46.9847)
53053017900,Pierce,13.0,35.3,33.8,15.8,27.6,71.3,12.9,POINT (-122.0373 47.0913)
53053018000,Pierce,9.2,30.0,28.4,8.6,16.9,69.3,2.8,POINT (-122.0167 47.1335)
53053018100,Pierce,8.1,25.4,24.9,12.2,17.5,64.7,9.9,POINT (-122.1541 47.0947)
53053018200,Pierce,9.6,31.9,30.0,13.7,19.9,73.6,10.1,POINT (-122.1024 47.1851)
53053018300,Pierce,8.7,38.6,28.8,12.0,23.0,75.2,8.7,POINT (-122.2129 46.9508)
53053018400,Pierce,9.2,28.9,29.3,12.7,19.8,68.8,12.9,POINT (-121.9601 47.0981)
53053018500,Pierce,9.7,35.2,28.4,13.4,19.9,68.2,8.4,POINT (-122.2971 46.9436)
53053018600,Pierce,13.8,35.2,34.3,17.9,28.2,61.8,16.6,POINT (-121.9639 47.1545)
53053018700,Pierce,5.9,19.3,12.4,5.0,7.1,65.1,2.8,POINT (-122.1791 46.9729)
53053018800,Pierce,10.6,30.6,34.0,14.1,22.6,68.5,15.9,POINT (-122.1980 47.0881)
53053018900,Pierce,6.6,18.5,21.3,9.8,12.6,65.8,2.8,POINT (-122.2870 47.1531)
53053019000,Pierce,12.8,40.8,37.3,14.5,21.9,66.9,10.3,POINT (-122.2466 46.9014)
53053019100,Pierce,7.7,21.7,22.8,6.0,9.6,69.1,2.8,POINT (-122.2848 46.9758)
53053019200,Pierce,9.7,31.5,26.1,11.4,18.2,63.4,12.0,POINT (-122.0278 46.9097)
53053019300,Pierce,8.2,28.3,28.7,11.5,17.1,67.4,9.7,POINT (-121.9644 46.9393)
53053019400,Pierce,12.1,32.5,30.9,8.2,16.9,69.6,8.7,POINT (-122.0618 47.0004)
53053019500,Pierce,11.3,39.7,30.8,17.0,23.3,70.9,7.8,POINT (-122.2339 46.9576)
53053019600,Pierce,11.0,24.4,29.2,9.8,14.9,65.6,8.8,POINT (-122.1057 47.0624)
53053019700,Pierce,10.2,29.4,29.3,15.7,24.3,71.4,13.6,POINT (-122.0269 47.1206)
53053019800,Pierce,10.9,22.2,27.6,7.1,8.9,65.2,2.8,POINT (-122.1503 47.0912)
53053019900,Pierce,10.3,35.5,33.2,13.9,18.8,63.8,5.1,POINT (-122.0810 47.1572)
53053020000,Pierce,7.3,22.1,22.8,5.0,10.7,67.1,2.9,POINT (-122.0023 47.1871)
53053020100,Pierce,13.3,32.3,36.0,12.6,20.1,73.1,9.9,POINT (-122.2018 46.9033)
53053020200,Pierce,8.1,26.8,26.0,8.5,15.4,69.1,10.0,POINT (-122.0414 47.0616)
53053020300,Pierce,6.6,24.3,20.0,8.7,9.1,67.6,2.8,POINT (-122.0155 47.0551)
53053020400,Pierce,8.6,22.2,24.3,9.5,14.3,69.3,9.7,POINT (-122.2564 46.9748)
53053020500,Pierce,11.1,30.9,32.2,10.4,16.5,65.1,9.4,POINT (-122.1007 46.9062)
53053020600,Pierce,9.5,31.1,25.6,11.8,16.1,67.3,9.2,POINT (-122.1995 47.0966)
53053020700,Pierce,12.4,35.7,29.3,19.3,30.5,69.7,16.3,POINT (-122.3091 47.0741)
53053020800,Pierce,10.2,29.1,32.4,11.1,15.8,68.2,8.7,POINT (-122.0493 46.9198)
53053020900,Pierce,14.4,46.5,40.8,17.9,20.3,72.4,7.3,POINT (-122.0615 47.0004)
53053021000,Pierce,10.8,33.0,27.3,13.1,21.5,70.1,12.6,POINT (-121.9890 47.1395)
53053021100,Pierce,12.0,33.1,32.5,12.7,20.6,72.5,10.0,POINT (-122.1355 46.9417)
53053021200,Pierce,15.6,48.8,41.9,13.2,28.3,71.2,10.3,POINT (-122.0204 47.1102)
53053021300,Pierce,9.4,28.2,29.3,6.9,11.1,70.6,2.9,POINT (-122.2387 47.1254)
53053021400,Pierce,12.0,31.6,30.1,10.9,19.1,73.6,2.8,POINT (-122.0940 46.9478)
53053021500,Pierce,9.9,25.1,23.8,10.6,17.5,68.5,10.7,POINT (-122.2023 47.1123)
53053021600,Pierce,9.2,27.9,33.0,9.5,17.6,70.0,2.8,POINT (-122.0433 46.9214)
53053021700,Pierce,5.3,19.8,22.3,7.2,12.8,64.2,9.4,POINT (-122.2635 46.9799)
53053021800,Pierce,8.0,28.5,25.4,9.3,18.1,65.9,5.4,POINT (-122.2040 46.9343)
53053021900,Pierce,10.5,30.4,38.6,12.7,18.7,67.8,3.2,POINT (-122.1866 47.0678)
53053022000,Pierce,7.9,27.7,28.7,11.6,17.4,67.5,8.3,POINT (-122.2912 46.8962)
53055000100,San Juan,7.6,36.7,27.2,12.7,14.1,67.9,7.1,POINT (-122.9661 48.4672)
53055000200,San Juan,6.4,23.1,25.4,4.5,12.5,67.2,3.0,POINT (-123.0057 48.4096)
53055000300,San Juan,6.2,27.8,30.2,10.8,14.1,72.7,2.9,POINT (-123.1454 48.4160)
53055000400,San Juan,12.5,41.6,28.8,13.9,25.4,69.3,11.0,POINT (-123.2031 48.4317)
53055000500,San Juan,7.5,20.0,24.6,10.8,17.2,73.9,9.4,POINT (-123.0446 48.5814)
53055000600,San Juan,11.6,45.1,36.4,16.9,28.6,74.9,12.2,POINT (-123.1904 48.6293)
53057000100,Skagit,8.5,29.3,28.6,11.6,14.0,74.3,2.8,POINT (-121.8574 48.3734)
53057000200,Skagit,9.7,26.8,35.0,10.1,14.5,73.0,5.2,POINT (-121.8577 48.5598)
53057000300,Skagit,9.9,34.9,27.4,11.5,13.7,64.5,9.9,POINT (-121.8594 48.4525)
53057000400,Skagit,14.4,40.2,42.3,15.7,24.8,72.1,10.5,POINT (-121.6042 48.3541)
53057000500,Skagit,9.8,36.2,30.0,14.4,23.7,69.8,9.3,POINT (-121.6649 48.4946)
53057000600,Skagit,7.0,26.3,22.9,8.6,13.4,75.2,2.8,POINT (-121.7743 48.5275)
53057000700,Skagit,5.4,24.1,19.3,7.7,13.0,70.4,2.8,POINT (-121.7229 48.3569)
53057000800,Skagit,8.9,31.4,29.4,15.2,23.2,68.0,10.2,POINT (-121.8142 48.3766)
53057000900,Skagit,8.9,26.8,28.4,9.7,12.4,67.4,6.1,POINT (-121.6671 48.5187)
53057001000,Skagit,11.2,36.3,33.0,16.6,24.4,67.9,10.8,POINT (-121.7114 48.5355)
53057001100,Skagit,11.0,22.4,29.1,7.7,10.8,66.2,5.4,POINT (-121.8415 48.3747)
53057001200,Skagit,10.9,33.6,31.9,12.5,22.8,69.8,7.4,POINT (-121.6922 48.3429)
53057001300,Skagit,14.4,41.5,36.7,13.8,24.7,70.4,15.2,POINT (-121.8744 48.6158)
53057001400,Skagit,9.5,26.7,30.0,11.2,17.5,70.9,6.9,POINT (-121.7898 48.3563)
53057001500,Skagit,10.9,38.4,33.4,13.9,25.0,62.6,18.9,POINT (-121.7592 48.5870)
53057001600,Skagit,6.1,21.2,21.0,5.9,12.5,63.9,6.0,POINT (-121.5903 48.3440)
53057001700,Skagit,8.9,30.7,27.1,10.8,15.6,66.8,7.3,POINT (-121.9274 48.5786)
53057001800,Skagit,12.7,33.9,31.9,14.1,21.9,71.6,8.0,POINT (-121.7997 48.6065)
53057001900,Skagit,5.9,21.3,18.8,6.0,8.4,68.8,2.8,POINT (-121.7956 48.4416)
53057002000,Skagit,10.7,33.5,31.3,12.2,20.7,66.9,13.4,POINT (-121.7162 48.5804)
53057002100,Skagit,9.8,25.1,28.4,7.1,15.1,75.7,2.8,POINT (-121.5970 48.3478)
53057002200,Skagit,11.2,25.9,31.6,7.8,13.4,66.5,6.4,POINT (-121.6818 48.3743)
53057002300,Skagit,12.9,37.0,32.7,17.2,23.3,62.3,15.1,POINT (-121.9050 48.5208)
53057002400,Skagit,7.6,31.2,24.1,11.6,20.4,63.7,9.9,POINT (-121.6319 48.3812)
53057002500,Skagit,10.2,38.6,28.8,12.8,21.4,67.0,10.8,POINT (-121.7182 48.4559)
53057002600,Skagit,6.5,34.6,20.2,10.6,16.0,72.5,2.8,POINT (-121.6891 48.4812)
53057002700,Skagit,15.3,44.9,41.2,16.0,27.9,69.6,16.7,POINT (-121.8650 48.4738)
53057002800,Skagit,7.9,27.0,23.6,7.0,14.4,69.5,7.7,POINT (-121.6364 48.4390)
53057002900,Skagit,5.9,28.4,28.3,8.2,17.8,68.2,3.7,POINT (-121.8946 48.4704)
53057003000,Skagit,9.6,35.3,26.9,11.3,19.7,68.4,10.4,POINT (-121.6614 48.6104)
53057003100,Skagit,10.9,35.4,30.3,13.4,18.6,72.8,5.5,POINT (-121.5804 48.3467)
53057003200,Skagit,13.2,36.4,35.8,13.1,19.4,65.2,6.8,POINT (-121.9159 48.5385)
53057003300,Skagit,9.5,31.5,31.1,10.3,15.0,65.2,7.2,POINT (-121.7030 48.4012)
53057003400,Skagit,13.8,44.3,39.4,18.5,32.0,71.8,18.2,POINT (-121.8844 48.5639)
53057003500,Skagit,9.5,24.5,25.7,8.4,14.4,73.9,4.3,POINT (-121.8572 48.4071)
53059000100,Skamania,13.7,35.9,34.9,11.3,18.5,72.1,6.5,POINT (-122.0513 45.9694)
53059000200,Skamania,13.1,37.5,34.1,18.5,26.1,72.5,12.2,POINT (-121.8485 45.8213)
53059000300,Skamania,12.5,39.7,34.8,10.5,19.6,74.5,7.2,POINT (-121.9196 46.0237)
53059000400,Skamania,11.9,26.7,29.5,10.6,18.4,72.3,7.2,POINT (-121.9472 45.8991)
53061000100,Snohomish,10.0,33.5,28.6,7.9,16.9,70.1,4.8,POINT (-121.5360 48.0165)
53061000200,Snohomish,4.9,26.6,20.8,9.3,18.2,60.4,9.3,POINT (-121.8368 48.1304)
53061000300,Snohomish,8.4,37.0,24.8,16.8,23.5,66.8,13.1,POINT (-121.7024 48.0153)
53061000400,Snohomish,7.9,34.1,24.9,12.5,18.0,65.4,15.3,POINT (-121.7327 48.0839)
53061000500,Snohomish,10.0,36.2,34.5,10.7,23.2,63.1,10.5,POINT (-121.6130 48.1430)
53061000600,Snohomish,7.8,31.9,27.8,10.8,17.2,65.8,4.6,POINT (-121.5782 48.0515)
53061000700,Snohomish,10.8,38.0,37.2,12.9,23.2,70.3,13.1,POINT (-121.6086 48.1253)
53061000800,Snohomish,11.5,37.3,33.4,16.0,25.8,67.4,11.2,POINT (-121.8134 48.1869)
53061000900,Snohomish,8.2,36.9,31.6,11.0,15.7,73.9,2.8,POINT (-121.5644 47.9803)
53061001000,Snohomish,10.2,31.2,35.4,10.2,20.7,71.4,9.1,POINT (-121.5494 48.1317)
53061001100,Snohomish,4.0,15.8,17.4,3.5,6.9,63.2,2.8,POINT (-121.6689 47.9189)
53061001200,Snohomish,10.3,33.6,33.8,10.3,17.5,75.5,5.1,POINT (-121.7184 47.9434)
53061001300,Snohomish,9.3,42.3,27.6,16.9,28.4,67.0,18.5,POINT (-121.8688 47.9467)
53061001400,Snohomish,6.5,23.8,24.8,9.2,16.8,72.6,6.4,POINT (-121.6679 47.9037)
53061001500,Snohomish,11.9,35.6,37.1,14.2,23.8,72.0,7.2,POINT (-121.8779 48.0077)
53061001600,Snohomish,6.1,26.6,19.3,10.1,16.9,67.3,6.0,POINT (-121.8524 47.9969)
53061001700,Snohomish,12.4,47.1,37.6,19.2,29.3,72.1,14.5,POINT (-121.7920 48.1825)
53061001800,Snohomish,8.9,35.4,35.6,10.2,17.8,67.6,10.5,POINT (-121.5841 48.0002)
53061001900,Snohomish,7.5,22.3,26.9,10.8,17.3,68.6,9.3,POINT (-121.6359 48.0943)
53061002000,Snohomish,12.5,34.3,35.2,12.5,18.5,69.5,10.5,POINT (-121.5415 48.0908)
53061002100,Snohomish,10.4,37.0,32.7,14.8,20.7,68.6,10.4,POINT (-121.5244 47.9621)
53061002200,Snohomish,9.6,34.2,30.3,11.8,26.8,72.0,14.4,POINT (-121.6844 48.1493)
53061002300,Snohomish,8.4,28.4,27.3,10.5,12.2,63.8,3.9,POINT (-121.6605 48.0987)
53061002400,Snohomish,9.5,31.4,33.8,8.6,14.5,75.4,2.9,POINT (-121.8328 47.9175)
53061002500,Snohomish,11.2,44.8,33.0,16.7,25.0,63.7,13.4,POINT (-121.7063 48.1884)
53061002600,Snohomish,11.1,38.1,35.4,13.7,20.7,74.4,6.6,POINT (-121.6152 48.0135)
53061002700,Snohomish,9.7,33.6,34.4,14.3,18.4,66.4,10.1,POINT (-121.9147 48.0574)
53061002800,Snohomish,8.8,29.2,31.1,10.8,17.5,71.9,5.8,POINT (-121.6271 48.1209)
53061002900,Snohomish,12.9,35.4,38.0,16.8,22.0,69.5,13.6,POINT (-121.5373 47.9495)
53061003000,Snohomish,11.8,36.2,32.8,15.7,26.7,65.8,12.8,POINT (-121.7369 47.9672)
53061003100,Snohomish,9.5,35.4,29.9,14.2,19.7,62.4,10.2,POINT (-121.6787 47.9344)
53061003200,Snohomish,9.1,30.6,26.3,7.3,13.4,71.6,6.5,POINT (-121.7787 48.0126)
53061003300,Snohomish,11.9,33.5,31.5,13.8,23.4,70.4,7.2,POINT (-121.9162 48.1481)
53061003400,Snohomish,6.8,27.2,26.1,10.6,16.3,69.1,7.1,POINT (-121.6914 48.1394)
53061003500,Snohomish,10.7,36.1,32.9,13.0,21.3,71.3,10.0,POINT (-121.6842 48.1958)
53061003600,Snohomish,9.9,39.3,32.5,13.3,23.5,65.8,9.7,POINT (-121.8997 47.9166)
53061003700,Snohomish,9.8,35.4,27.9,12.1,18.2,67.2,10.9,POINT (-121.5835 48.1649)
53061003800,Snohomish,10.7,34.8,31.2,10.4,22.0,71.6,8.0,POINT (-121.6728 48.0038)
53061003900,Snohomish,10.7,34.6,31.9,13.8,19.8,68.4,9.8,POINT (-121.5331 48.0469)
53061004000,Snohomish,7.7,32.1,31.9,9.8,12.6,64.0,4.1,POINT (-121.5265 48.1850)
53061004100,Snohomish,7.3,29.3,26.3,6.9,8.9,69.9,2.8,POINT (-121.5562 48.1599)
53061004200,Snohomish,7.9,22.1,27.2,9.9,15.8,65.7,8.1,POINT (-121.5876 47.9652)
53061004300,Snohomish,5.5,29.7,23.3,6.2,11.2,69.7,2.8,POINT (-121.5349 48.1127)
53061004400,Snohomish,8.3,24.7,28.4,7.3,8.4,68.1,3.2,POINT (-121.8859 48.0714)
53061004500,Snohomish,8.0,37.4,29.4,13.9,20.5,68.7,9.0,POINT (-121.6454 48.0792)
53061004600,Snohomish,8.2,32.4,25.5,9.2,13.4,74.7,4.0,POINT (-121.7624 47.9661)
53061004700,Snohomish,9.7,28.2,31.6,10.1,17.6,66.7,8.6,POINT (-121.7704 48.0796)
53061004800,Snohomish,7.9,26.1,28.4,6.0,13.8,71.6,2.8,POINT (-121.8668 48.0125)
53061004900,Snohomish,6.9,26.6,25.7,8.6,15.2,73.7,3.4,POINT (-121.6198 48.1822)
53061005000,Snohomish,4.7,27.0,25.5,9.3,11.3,67.9,2.8,POINT (-121.6138 47.9004)
53061005100,Snohomish,10.5,28.5,30.6,8.7,16.5,68.6,7.2,POINT (-121.9161 48.1219)
53061005200,Snohomish,9.0,27.2,30.2,9.6,13.8,76.2,3.9,POINT (-121.6773 48.0109)
53061005300,Snohomish,8.6,37.1,34.0,13.1,21.4,67.2,9.7,POINT (-121.6088 48.0358)
53061005400,Snohomish,8.4,31.4,29.1,12.2,19.3,65.1,7.8,POINT (-121.8585 48.0276)
53061005500,Snohomish,7.6,27.6,29.0,7.3,12.8,72.4,2.8,POINT (-121.8232 48.1929)
53061005600,Snohomish,10.1,33.1,32.0,11.8,21.0,65.0,10.1,POINT (-121.8627 48.1153)
53061005700,Snohomish,9.7,35.3,34.8,12.3,23.6,68.5,14.6,POINT (-121.7432 47.9987)
53061005800,Snohomish,11.0,31.3,33.4,11.7,21.0,69.3,9.2,POINT (-121.7400 47.9577)
53061005900,Snohomish,12.4,37.5,37.9,14.2,27.2,69.0,12.7,POINT (-121.6964 47.9471)
53061006000,Snohomish,12.8,36.7,40.5,16.2,24.8,65.8,13.3,POINT (-121.8950 48.0991)
53061006100,Snohomish,9.2,37.2,34.5,12.3,22.0,72.8,11.4,POINT (-121.8459 48.1613)
53061006200,Snohomish,10.2,25.2,29.9,7.0,13.7,72.6,4.4,POINT (-121.6555 47.9676)
53061006300,Snohomish,11.8,38.5,31.6,9.7,19.4,69.6,5.7,POINT (-121.7202 48.0406)
53061006400,Snohomish,4.7,20.2,19.8,7.0,11.2,71.6,2.8,POINT (-121.5977 47.9384)
53061006500,Snohomish,11.1,35.9,35.3,12.8,23.8,71.4,9.3,POINT (-121.8658 48.0851)
53061006600,Snohomish,8.9,30.4,30.2,8.6,15.7,70.9,5.2,POINT (-121.5958 48.0122)
53061006700,Snohomish,12.3,41.3,36.2,16.4,26.2,71.6,8.6,POINT (-121.8765 48.0705)
53061006800,Snohomish,8.2,23.5,30.0,8.0,13.5,72.2,4.7,POINT (-121.8229 48.0118)
53061006900,Snohomish,6.1,25.8,22.6,4.9,8.8,67.7,2.8,POINT (-121.5827 48.0552)
53061007000,Snohomish,5.2,29.6,22.3,9.5,15.5,65.0,8.4,POINT (-121.7467 48.0309)
53061007100,Snohomish,8.0,25.8,28.2,11.8,19.1,71.1,7.5,POINT (-121.6895 48.1716)
53061007200,Snohomish,4.9,30.5,27.5,12.9,16.9,64.8,5.7,POINT (-121.8152 48.0699)
53061007300,Snohomish,4.7,23.0,24.9,6.7,11.9,72.5,2.8,POINT (-121.6896 48.0823)
53061007400,Snohomish,14.0,48.5,40.1,18.6,31.2,70.3,13.5,POINT (-121.5237 48.0191)
53061007500,Snohomish,12.1,43.0,36.6,14.1,20.8,71.3,7.1,POINT (-121.6202 48.1646)
53061007600,Snohomish,8.1,34.4,30.0,14.9,18.9,67.7,10.9,POINT (-121.7352 48.0612)
53061007700,Snohomish,10.1,40.4,33.4,18.6,27.5,72.4,13.4,POINT (-121.7977 47.9555)
53061007800,Snohomish,9.0,35.6,33.9,14.4,21.4,74.1,3.4,POINT (-121.7385 48.1322)
53061007900,Snohomish,5.4,27.8,22.6,10.0,14.9,69.0,4.1,POINT (-121.8608 48.1647)
